Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
RC Lens vs Paris Saint Germain,2025-01-18 11:00:00,Over 3.0,1.95,1.91,2.3428391536905325e-05,6.0,0.0068449850354729,0.0067433160452018,2.374714856217145e-05,6.0,0.0068839089391042,0.0055093253081664,coolbet,6.0,0.04,0.0252,4.76,Ligue 1,Goles (Over/Under),2025-01-17,coolbet:1.9500; bovada:1.9300; pinnacle:1.9100; betus:1.9100; betonlineag:1.8800; lowvig:1.8800,1-2,3.0,No,
Besiktas JK vs Samsunspor,2025-01-18 11:00:00,Under 2.5,2.08,1.9812,2.375450091985047e-05,8.0,0.0068840263550193,0.0059437648092471,9.951890974358052e-05,8.0,0.0141049173621472,0.0117783828194537,onexbet,8.0,0.0988,0.0558,4.9,Süper Lig,Goles (Over/Under),2025-01-17,onexbet:2.0800; coolbet:2.0300; matchbook:2.0200; nordicbet:1.9800; betsson:1.9800; unibet:1.9200; betrivers:1.9200; unibet_eu:1.9200,0-0,0.0,Sí,
Besiktas JK vs Samsunspor,2025-01-18 11:00:00,Over 2.5,1.84,1.7988,2.375450091985047e-05,8.0,0.0068840263550193,0.0059437648092471,2.1032019376263223e-05,8.0,0.0064446764437319,0.0043627476104822,onexbet,8.0,0.0413,0.0209,6.43,Süper Lig,Goles (Over/Under),2025-01-17,onexbet:1.8400; matchbook:1.8100; unibet:1.8000; betrivers:1.8000; unibet_eu:1.8000; nordicbet:1.7900; betsson:1.7900; coolbet:1.7600,0-0,0.0,No,
RC Lens vs Paris Saint Germain,2025-01-18 11:00:00,Over 3.5,2.35,2.35,1.057898602005252e-06,3.0,0.001427256255173,0.0013456301020317,0.0,3.0,0.0,0.0,betsson,3.0,0.0,0.0,5.84,Ligue 1,Goles (Over/Under),2025-01-17,betsson:2.3500; nordicbet:2.3500; playup:2.3500,1-2,3.0,No,
Bari vs Brescia,2025-01-18 11:15:00,Under 2.25,1.87,1.858,1.4869671144723168e-05,5.0,0.0054516548726119,0.0047542147492301,4.033558297447063e-06,5.0,0.0028321893253743,0.0027749674808498,lowvig,5.0,0.012,0.0098,6.67,Serie B,Goles (Over/Under),2025-01-17,lowvig:1.8700; betonlineag:1.8700; pinnacle:1.8500; bovada:1.8500; betus:1.8500,2-2,4.0,No,
Bari vs Brescia,2025-01-18 11:15:00,Over 2.25,2.0,1.952,1.4869671144723168e-05,5.0,0.0054516548726119,0.0047542147492301,5.897008115755794e-05,5.0,0.0108525228483734,0.0079968258691663,pinnacle,5.0,0.048,0.0407,4.05,Serie B,Goles (Over/Under),2025-01-17,pinnacle:2.0000; bovada:1.9800; lowvig:1.9500; betonlineag:1.9500; betus:1.8800,2-2,4.0,Sí,
Bari vs Brescia,2025-01-18 11:15:00,Over 2.5,2.28,2.1856,1.0727230160232108e-05,9.0,0.0045855773811578,0.004291079000802,7.2168106525884e-05,9.0,0.0119679271295563,0.0108346602793624,matchbook,9.0,0.0944,0.0574,5.59,Serie B,Goles (Over/Under),2025-01-17,matchbook:2.2800; williamhill:2.2500; onexbet:2.2300; nordicbet:2.2000; betsson:2.2000; tipico_de:2.1500; betrivers:2.1200; unibet_eu:2.1200; unibet:2.1200,2-2,4.0,Sí,
Bari vs Brescia,2025-01-18 11:15:00,Under 2.5,1.68,1.6389,1.0727230160232108e-05,9.0,0.0045855773811578,0.004291079000802,3.225421351604648e-05,9.0,0.0078457977917658,0.0068252189912073,matchbook,9.0,0.0411,0.0213,6.69,Serie B,Goles (Over/Under),2025-01-17,matchbook:1.6800; williamhill:1.6700; onexbet:1.6500; betrivers:1.6300; unibet_eu:1.6300; unibet:1.6300; tipico_de:1.6200; nordicbet:1.6200; betsson:1.6200,2-2,4.0,No,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Over 2.25,1.9,1.8883,8.476086096840404e-06,6.0,0.0041170257485766,0.0036332334412249,5.82892321360767e-06,6.0,0.0034081736914142,0.0032736295169599,betonlineag,6.0,0.0117,0.0121,6.11,Super League Switzerland,Goles (Over/Under),2025-01-17,betonlineag:1.9000; lowvig:1.9000; betanysports:1.9000; pinnacle:1.8800; betus:1.8800; bovada:1.8700,0-1,1.0,No,
BSC Young Boys vs FC Winterthur,2025-01-18 12:00:00,Under 3.25,1.9,1.8917,6.36078183129026e-06,6.0,0.0035664984121319,0.0027538297459763,3.166361810292003e-06,6.0,0.0025122224715652,0.0023304913189198,betonlineag,6.0,0.0083,0.009,6.11,Super League Switzerland,Goles (Over/Under),2025-01-17,betonlineag:1.9000; lowvig:1.9000; betanysports:1.9000; bovada:1.8900; pinnacle:1.8800; betus:1.8800,2-1,3.0,Sí,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Under 2.5,1.72,1.705,1.0034417528031162e-05,10.0,0.0044559909430497,0.0039165458654783,6.502615064092474e-06,10.0,0.0035491572103674,0.0027635207489768,tipico_de,10.0,0.015,0.0102,6.92,Super League Switzerland,Goles (Over/Under),2025-01-17,tipico_de:1.7200; onexbet:1.7100; unibet:1.7100; unibet_eu:1.7100; betrivers:1.7100; coolbet:1.7100; nordicbet:1.7000; betsson:1.7000; williamhill:1.7000; playup:1.6800,0-1,1.0,Sí,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Over 2.5,2.15,2.094,1.0034417528031162e-05,10.0,0.0044559909430497,0.0039165458654783,3.4091329547361834e-05,10.0,0.0082474138200284,0.0072788039820797,williamhill,10.0,0.056,0.0364,6.04,Super League Switzerland,Goles (Over/Under),2025-01-17,williamhill:2.1500; coolbet:2.1500; onexbet:2.1300; nordicbet:2.1000; betsson:2.1000; unibet:2.0700; unibet_eu:2.0700; betrivers:2.0700; tipico_de:2.0500; playup:2.0500,0-1,1.0,No,
Juventus vs AC Milan,2025-01-18 12:00:00,Under 2.25,1.96,1.9425,2.7809441680129148e-06,4.0,0.0023580991474226,0.0018042764817858,5.91496013927341e-06,4.0,0.0034379962765106,0.0033112088996619,pinnacle,4.0,0.0175,0.013,4.5,Serie A,Goles (Over/Under),2025-01-17,pinnacle:1.9600; bovada:1.9500; betonlineag:1.9300; lowvig:1.9300,2-0,2.0,Sí,
Juventus vs AC Milan,2025-01-18 12:00:00,Over 2.25,1.93,1.89,2.7809441680129148e-06,4.0,0.0023580991474226,0.0018042764817859,2.106838532107004e-05,4.0,0.0064824154745797,0.0055231250556365,pinnacle,4.0,0.04,0.0235,3.63,Serie A,Goles (Over/Under),2025-01-17,pinnacle:1.9300; betonlineag:1.8800; lowvig:1.8800; bovada:1.8700,2-0,2.0,No,
BSC Young Boys vs FC Winterthur,2025-01-18 12:00:00,Over 3.25,1.96,1.92,6.36078183129026e-06,6.0,0.0035664984121319,0.0027538297459763,2.62387515808376e-05,6.0,0.0072357684686124,0.0046087774880716,pinnacle,6.0,0.04,0.0265,4.21,Super League Switzerland,Goles (Over/Under),2025-01-17,pinnacle:1.9600; bovada:1.9300; betonlineag:1.9200; lowvig:1.9200; betanysports:1.9200; betus:1.8700,2-1,3.0,No,
FC Sion vs Grasshopper Zürich,2025-01-18 12:00:00,Under 2.25,1.95,1.9217,8.476086096840404e-06,6.0,0.0041170257485766,0.0036332334412248,2.686442718682612e-05,6.0,0.007321316194591,0.0051085896674131,bovada,6.0,0.0283,0.0267,4.76,Super League Switzerland,Goles (Over/Under),2025-01-17,bovada:1.9500; pinnacle:1.9500; betonlineag:1.9200; lowvig:1.9200; betanysports:1.9200; betus:1.8700,0-1,1.0,Sí,
Juventus vs AC Milan,2025-01-18 12:00:00,Under 2.5,1.77,1.7127,1.1123843286522807e-05,11.0,0.0046824153983957,0.0039825811523967,5.031348705779447e-05,11.0,0.0098950733853948,0.0085427157676535,onexbet,11.0,0.0573,0.0293,3.67,Serie A,Goles (Over/Under),2025-01-17,onexbet:1.7700; matchbook:1.7500; betus:1.7400; williamhill:1.7300; betsson:1.7000; nordicbet:1.7000; betrivers:1.7000; unibet_eu:1.7000; coolbet:1.7000; playup:1.6800; tipico_de:1.6700,2-0,2.0,Sí,
BSC Young Boys vs FC Winterthur,2025-01-18 12:00:00,Over 3.5,2.15,2.1044,5.471966167999294e-05,9.0,0.0104126101845642,0.0075785596914838,7.62674861738491e-05,9.0,0.0123430069515237,0.0077597461667962,onexbet,9.0,0.0456,0.0523,7.12,Super League Switzerland,Goles (Over/Under),2025-01-17,onexbet:2.1500; nordicbet:2.1500; betsson:2.1500; playup:2.1200; unibet:2.1000; unibet_eu:2.1000; betrivers:2.1000; coolbet:2.1000; tipico_de:1.9700,2-1,3.0,No,
Juventus vs AC Milan,2025-01-18 12:00:00,Over 2.5,2.3,2.17,1.1123843286522807e-05,11.0,0.0046824153983957,0.0039825811523967,5.51030737916222e-05,11.0,0.0104515693938139,0.0082728549928897,matchbook,11.0,0.13,0.0508,3.36,Serie A,Goles (Over/Under),2025-01-17,matchbook:2.3000; onexbet:2.2200; coolbet:2.2100; tipico_de:2.1500; williamhill:2.1500; betsson:2.1500; nordicbet:2.1500; playup:2.1500; betus:2.1500; betrivers:2.1200; unibet_eu:2.1200,2-0,2.0,No,
BSC Young Boys vs FC Winterthur,2025-01-18 12:00:00,Under 3.5,1.75,1.69,5.471966167999294e-05,9.0,0.0104126101845642,0.0075785596914838,7.488537577624596e-05,9.0,0.0120480843069496,0.0099562440691663,tipico_de,9.0,0.06,0.035,7.9,Super League Switzerland,Goles (Over/Under),2025-01-17,tipico_de:1.7500; coolbet:1.7500; onexbet:1.7000; unibet:1.6800; unibet_eu:1.6800; betrivers:1.6800; nordicbet:1.6600; betsson:1.6600; playup:1.6500,2-1,3.0,Sí,
KV Mechelen vs Genk,2025-01-18 12:15:00,Over 2.75,1.9,1.882,2.2985447976591712e-05,5.0,0.0067792031136284,0.0052434530860993,1.3638910332683894e-05,5.0,0.0052111055424285,0.0040676734965648,pinnacle,5.0,0.018,0.0183,6.11,Pro League,Goles (Over/Under),2025-01-17,pinnacle:1.9000; betus:1.9000; lowvig:1.8800; betonlineag:1.8800; bovada:1.8500,1-2,3.0,Sí,
KV Mechelen vs Genk,2025-01-18 12:15:00,Over 2.5,1.72,1.672,0.0001079371434218,10.0,0.0145614485565992,0.0127140853423938,0.000127804704221,10.0,0.0156418812198386,0.0136399978759629,betsson,10.0,0.048,0.0431,6.92,Pro League,Goles (Over/Under),2025-01-17,betsson:1.7200; nordicbet:1.7200; tipico_de:1.7000; onexbet:1.7000; williamhill:1.7000; playup:1.6800; matchbook:1.6700; unibet:1.6100; unibet_eu:1.6100; betrivers:1.6100,1-2,3.0,Sí,
KV Mechelen vs Genk,2025-01-18 12:15:00,Under 2.5,2.25,2.144,0.0001079371434218,10.0,0.0145614485565993,0.0127140853423939,0.0001404062634472,10.0,0.0167112788846803,0.0151669054397056,unibet,10.0,0.106,0.0776,6.56,Pro League,Goles (Over/Under),2025-01-17,unibet:2.2500; unibet_eu:2.2500; betrivers:2.2500; onexbet:2.1700; williamhill:2.1500; tipico_de:2.1000; matchbook:2.0800; betsson:2.0700; nordicbet:2.0700; playup:2.0500,1-2,3.0,No,
KV Mechelen vs Genk,2025-01-18 12:15:00,Under 2.75,1.98,1.932,2.2985447976591712e-05,5.0,0.0067792031136284,0.0052434530860993,4.621060275472216e-05,5.0,0.0096040907551747,0.0069380431791941,bovada,5.0,0.048,0.0354,4.56,Pro League,Goles (Over/Under),2025-01-17,bovada:1.9800; lowvig:1.9400; betonlineag:1.9400; pinnacle:1.9300; betus:1.8700,1-2,3.0,No,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Under 1.5,2.5,2.4733,9.89755520455944e-07,3.0,0.0013633164161694,0.0012853470437018,2.0131353163706955e-05,3.0,0.006233448208807,0.0058769513314967,nordicbet,3.0,0.0267,0.0377,8.03,La Liga 2,Goles (Over/Under),2025-01-17,nordicbet:2.5000; betsson:2.5000; onexbet:2.4200,1-1,2.0,No,
SD Eibar vs Albacete,2025-01-18 12:30:00,Over 2.25,2.0,1.975,3.835192420311356e-05,6.0,0.008755318885531,0.0072814196520415,8.092129104818232e-05,6.0,0.0127120877736963,0.0093747936885191,bovada,6.0,0.025,0.0475,4.64,La Liga 2,Goles (Over/Under),2025-01-17,bovada:2.0000; lowvig:2.0000; betonlineag:2.0000; betanysports:2.0000; pinnacle:1.9800; betus:1.8700,1-1,2.0,No,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Under 2.5,1.53,1.4675,0.0001505638014181,4.0,0.0167121861539759,0.0166198230714359,0.0002922465951082,4.0,0.0225265060449642,0.0220473165792138,williamhill,4.0,0.0625,0.0487,7.03,La Liga 2,Goles (Over/Under),2025-01-17,williamhill:1.5300; tipico_de:1.5000; unibet_eu:1.4200; unibet:1.4200,1-1,2.0,Sí,
Real Betis vs Alavés,2025-01-18 12:30:00,Over 2.5,2.2,2.1525,1.6117751782329946e-05,8.0,0.0056334879346004,0.0049627002975494,9.622182681327372e-06,8.0,0.0043742694561931,0.002518050181499,tipico_de,8.0,0.0475,0.0205,6.06,La Liga,Goles (Over/Under),2025-01-17,tipico_de:2.2000; betsson:2.1500; nordicbet:2.1500; williamhill:2.1500; unibet:2.1500; unibet_eu:2.1500; betrivers:2.1500; playup:2.1200,1-3,4.0,Sí,
Bayer Leverkusen vs Borussia Monchengladbach,2025-01-18 12:30:00,Under 3.5,1.87,1.835,8.039869668253891e-05,8.0,0.0126705540308843,0.0110209005891454,5.807931849286825e-05,8.0,0.0107208065882495,0.0091095364756982,tipico_de,8.0,0.035,0.0354,7.53,Bundesliga,Goles (Over/Under),2025-01-17,tipico_de:1.8700; onexbet:1.8600; betrivers:1.8500; unibet_eu:1.8500; lowvig:1.8500; betonlineag:1.8500; nordicbet:1.7800; playup:1.7700,3-1,4.0,No,
Bayer Leverkusen vs Borussia Monchengladbach,2025-01-18 12:30:00,Over 3.5,2.09,1.9712,8.039869668253891e-05,8.0,0.0126705540308843,0.0110209005891454,0.000187161331776,8.0,0.0193360517908639,0.0158953021935407,onexbet,8.0,0.1187,0.0749,4.34,Bundesliga,Goles (Over/Under),2025-01-17,onexbet:2.0900; nordicbet:2.0500; playup:2.0200; lowvig:1.9700; betonlineag:1.9700; betrivers:1.9100; unibet_eu:1.9100; tipico_de:1.8500,3-1,4.0,Sí,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Over 2.0,1.92,1.9014,2.5569578775470345e-05,7.0,0.0071502293000365,0.0058857762887653,2.920123074512159e-05,7.0,0.0076259491587702,0.0058633923328218,lowvig,7.0,0.0186,0.027,5.56,La Liga 2,Goles (Over/Under),2025-01-17,lowvig:1.9200; betonlineag:1.9200; betanysports:1.9200; pinnacle:1.9100; betus:1.9100; bovada:1.8900; coolbet:1.8400,1-1,2.0,No,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Under 2.0,1.97,1.9157,2.5569578775470345e-05,7.0,0.0071502293000365,0.0058857762887653,3.457852648080317e-05,7.0,0.0083080873018769,0.0071946447808518,coolbet,7.0,0.0543,0.0306,5.11,La Liga 2,Goles (Over/Under),2025-01-17,coolbet:1.9700; pinnacle:1.9400; bovada:1.9300; lowvig:1.9000; betonlineag:1.9000; betanysports:1.9000; betus:1.8700,1-1,2.0,No,
Arsenal vs Aston Villa,2025-01-18 12:30:00,Over 2.5,1.92,1.826,4.119097691961569e-05,15.0,0.0090601134917628,0.0079768383915695,0.0001171265694028,15.0,0.0152288829565847,0.0133321558866356,matchbook,15.0,0.094,0.0507,3.37,Premier League,Goles (Over/Under),2025-01-17,matchbook:1.9200; onexbet:1.8900; pinnacle:1.8800; nordicbet:1.8500; betsson:1.8500; coolbet:1.8500; lowvig:1.8500; betonlineag:1.8500; playup:1.8200; williamhill:1.8000; betus:1.7900; mybookieag:1.7700; tipico_de:1.7700; betrivers:1.7500; unibet_eu:1.7500,2-2,4.0,Sí,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Over 1.5,1.5,1.49,9.89755520455944e-07,3.0,0.0013633164161694,0.0012853470437018,2.3384078148319404e-05,3.0,0.0064136669495378,0.0060468631897203,nordicbet,3.0,0.01,0.0141,7.99,La Liga 2,Goles (Over/Under),2025-01-17,nordicbet:1.5000; betsson:1.5000; onexbet:1.4700,1-1,2.0,Sí,
Real Betis vs Alavés,2025-01-18 12:30:00,Under 2.5,1.73,1.6912,1.6117751782329946e-05,8.0,0.0056334879346005,0.0049627002975494,4.9675873957895976e-05,8.0,0.0097988483032162,0.0091758897270447,williamhill,8.0,0.0387,0.028,4.97,La Liga,Goles (Over/Under),2025-01-17,williamhill:1.7300; betsson:1.7200; nordicbet:1.7200; playup:1.7000; unibet:1.6700; unibet_eu:1.6700; betrivers:1.6700; tipico_de:1.6500,1-3,4.0,No,
Arsenal vs Aston Villa,2025-01-18 12:30:00,Under 2.5,2.08,2.0227,4.119097691961569e-05,15.0,0.0090601134917628,0.0079768383915695,4.000219531822983e-05,15.0,0.0089430083492964,0.0073228133663718,betrivers,15.0,0.0573,0.0366,5.22,Premier League,Goles (Over/Under),2025-01-17,betrivers:2.0800; unibet_eu:2.0800; betus:2.0700; matchbook:2.0600; williamhill:2.0500; onexbet:2.0200; coolbet:2.0200; pinnacle:2.0100; lowvig:2.0100; betonlineag:2.0100; tipico_de:2.0000; nordicbet:2.0000; betsson:2.0000; mybookieag:1.9800; playup:1.9500,2-2,4.0,No,
Real Betis vs Alavés,2025-01-18 12:30:00,Under 2.25,1.99,1.95,1.1111695492983796e-05,4.0,0.0047138106707883,0.0040638164712849,2.771612649609522e-05,4.0,0.0074422495791097,0.0053158799771444,pinnacle,4.0,0.04,0.0283,3.73,La Liga,Goles (Over/Under),2025-01-17,pinnacle:1.9900; betonlineag:1.9500; lowvig:1.9500; bovada:1.9100,1-3,4.0,No,
Bayer Leverkusen vs Borussia Monchengladbach,2025-01-18 12:30:00,Under 3.25,2.02,2.01,3.5125481706924125e-06,3.0,0.0026477334128307,0.0022651639958252,6.188713943705946e-06,3.0,0.0035181192158144,0.0033169146060334,bovada,3.0,0.01,0.0141,4.45,Bundesliga,Goles (Over/Under),2025-01-17,bovada:2.0200; pinnacle:2.0200; betus:1.9900,3-1,4.0,No,
Real Betis vs Alavés,2025-01-18 12:30:00,Over 2.25,1.91,1.8875,1.1111695492983796e-05,4.0,0.0047138106707883,0.0040638164712849,1.257637187775649e-05,4.0,0.0050063884229723,0.0049106794199429,bovada,4.0,0.0225,0.0179,4.71,La Liga,Goles (Over/Under),2025-01-17,bovada:1.9100; pinnacle:1.9000; betonlineag:1.8700; lowvig:1.8700,1-3,4.0,Sí,
Sporting Gijón vs Elche,2025-01-18 12:30:00,Over 2.5,2.65,2.55,0.0001505638014181,4.0,0.0167121861539759,0.0166198230714359,0.0001436033490112,4.0,0.0165705293619996,0.0154874213836477,unibet_eu,4.0,0.1,0.1061,8.16,La Liga 2,Goles (Over/Under),2025-01-17,unibet_eu:2.6500; unibet:2.6500; williamhill:2.5000; tipico_de:2.4000,1-1,2.0,No,
SD Eibar vs Albacete,2025-01-18 12:30:00,Under 2.25,1.88,1.8467,3.835192420311356e-05,6.0,0.008755318885531,0.0072814196520415,2.361462369033672e-05,6.0,0.0068510132657689,0.0064591972509656,pinnacle,6.0,0.0333,0.0236,6.67,La Liga 2,Goles (Over/Under),2025-01-17,pinnacle:1.8800; betus:1.8800; bovada:1.8300; lowvig:1.8300; betonlineag:1.8300; betanysports:1.8300,1-1,2.0,Sí,
SD Eibar vs Albacete,2025-01-18 12:30:00,Under 2.5,1.65,1.6143,6.743494008484752e-05,7.0,0.0114632696992224,0.0104533915445928,0.0001060500867896,7.0,0.0141023656587429,0.0121373872825672,nordicbet,7.0,0.0357,0.0362,7.12,La Liga 2,Goles (Over/Under),2025-01-17,nordicbet:1.6500; betsson:1.6500; onexbet:1.6400; williamhill:1.6200; tipico_de:1.6200; unibet_eu:1.5600; unibet:1.5600,1-1,2.0,Sí,
SD Eibar vs Albacete,2025-01-18 12:30:00,Over 2.5,2.3,2.2229,6.743494008484752e-05,7.0,0.0114632696992224,0.0104533915445928,8.70984837963514e-05,7.0,0.0131343166210977,0.0127402139611631,williamhill,7.0,0.0771,0.0645,7.58,La Liga 2,Goles (Over/Under),2025-01-17,williamhill:2.3000; unibet_eu:2.2800; unibet:2.2800; onexbet:2.2500; tipico_de:2.1500; nordicbet:2.1500; betsson:2.1500,1-1,2.0,No,
Bayer Leverkusen vs Borussia Monchengladbach,2025-01-18 12:30:00,Over 3.25,1.84,1.8333,3.5125481706924125e-06,3.0,0.0026477334128308,0.0022651639958252,3.997700944155813e-06,3.0,0.0028153638365446,0.0026543504804374,pinnacle,3.0,0.0067,0.0094,4.6,Bundesliga,Goles (Over/Under),2025-01-17,pinnacle:1.8400; betus:1.8400; bovada:1.8200,3-1,4.0,Sí,
FC Utrecht vs AZ Alkmaar,2025-01-18 12:45:00,Under 2.75,1.89,1.8867,8.032809952929569e-06,6.0,0.004008004612035,0.0026271323784238,2.232897251185664e-06,6.0,0.0021089211229943,0.0015718969967335,pinnacle,6.0,0.0033,0.0075,6.39,Eredivisie,Goles (Over/Under),2025-01-17,pinnacle:1.8900; betus:1.8900; lowvig:1.8900; betonlineag:1.8900; betanysports:1.8900; bovada:1.8700,0-0,0.0,Sí,
FC Utrecht vs AZ Alkmaar,2025-01-18 12:45:00,Over 2.75,1.95,1.9267,8.032809952929569e-06,6.0,0.0040080046120349,0.0026271323784238,2.7306272486142227e-05,6.0,0.007380918796862,0.0052084233736168,bovada,6.0,0.0233,0.0269,4.76,Eredivisie,Goles (Over/Under),2025-01-17,bovada:1.9500; pinnacle:1.9500; lowvig:1.9300; betonlineag:1.9300; betanysports:1.9300; betus:1.8700,0-0,0.0,No,
FC Utrecht vs AZ Alkmaar,2025-01-18 12:45:00,Over 2.5,1.76,1.736,1.3460242784237074e-05,10.0,0.0051699825696522,0.0043854854094127,1.938106146595285e-05,10.0,0.0061533191771801,0.0059727366336913,betsson,10.0,0.024,0.0185,6.32,Eredivisie,Goles (Over/Under),2025-01-17,betsson:1.7600; nordicbet:1.7600; onexbet:1.7500; tipico_de:1.7500; williamhill:1.7500; unibet_eu:1.7200; betrivers:1.7200; unibet:1.7200; playup:1.7200; coolbet:1.7100,0-0,0.0,No,
FC Utrecht vs AZ Alkmaar,2025-01-18 12:45:00,Under 2.5,2.1,2.057,1.3460242784237074e-05,10.0,0.0051699825696522,0.0043854854094126,1.5171550063269992e-05,10.0,0.0055062544131778,0.0044956018098401,coolbet,10.0,0.043,0.0233,6.1,Eredivisie,Goles (Over/Under),2025-01-17,coolbet:2.1000; onexbet:2.0700; unibet_eu:2.0700; betrivers:2.0700; unibet:2.0700; playup:2.0500; tipico_de:2.0500; williamhill:2.0500; betsson:2.0200; nordicbet:2.0200,0-0,0.0,Sí,
Rennes vs Brest,2025-01-18 13:00:00,Over 2.25,1.92,1.87,6.094203015929024e-05,5.0,0.0110373754844713,0.0098579293800012,6.974013564205592e-05,5.0,0.0117830535302795,0.0113498744646285,pinnacle,5.0,0.05,0.0415,5.56,Ligue 1,Goles (Over/Under),2025-01-17,pinnacle:1.9200; betus:1.9200; bovada:1.8500; betonlineag:1.8300; lowvig:1.8300,1-2,3.0,Sí,
Rio Ave FC vs Sporting Lisbon,2025-01-18 13:00:00,Over 3.5,2.4,2.35,5.568798491113601e-05,7.0,0.0103644606122214,0.0089725612030384,8.274204916979976e-05,7.0,0.0127539469324212,0.0101858925388337,betsson,7.0,0.05,0.0674,6.6,Liga Portugal,Goles (Over/Under),2025-01-17,betsson:2.4000; nordicbet:2.4000; unibet:2.3800; unibet_eu:2.3800; betrivers:2.3800; onexbet:2.3100; tipico_de:2.2000,0-4,4.0,Sí,
Rio Ave FC vs Sporting Lisbon,2025-01-18 13:00:00,Under 3.0,2.02,1.975,5.622944891281413e-05,4.0,0.0105980440456215,0.0092069402269182,0.000109310683595,4.0,0.0147771940517014,0.0125837719094441,bovada,4.0,0.045,0.0559,5.68,Liga Portugal,Goles (Over/Under),2025-01-17,bovada:2.0200; coolbet:2.0100; pinnacle:1.9900; betus:1.8800,0-4,4.0,No,
Rio Ave FC vs Sporting Lisbon,2025-01-18 13:00:00,Over 3.0,1.86,1.83,5.622944891281413e-05,4.0,0.0105980440456216,0.0092069402269183,5.0479719811093735e-05,4.0,0.0099982192364107,0.0089948712638092,pinnacle,4.0,0.03,0.0332,6.95,Liga Portugal,Goles (Over/Under),2025-01-17,pinnacle:1.8600; betus:1.8600; bovada:1.8200; coolbet:1.7800,0-4,4.0,Sí,
Rennes vs Brest,2025-01-18 13:00:00,Over 2.5,2.22,2.13,2.241034522510737e-05,11.0,0.0066600851189475,0.0057891091714265,6.199316165948877e-05,11.0,0.0111104452120026,0.0096206514521508,matchbook,11.0,0.09,0.0508,4.93,Ligue 1,Goles (Over/Under),2025-01-17,matchbook:2.2200; onexbet:2.2100; tipico_de:2.1500; betsson:2.1500; nordicbet:2.1500; coolbet:2.1400; williamhill:2.1000; playup:2.1000; unibet:2.0700; betrivers:2.0700; unibet_eu:2.0700,1-2,3.0,Sí,
Rennes vs Brest,2025-01-18 13:00:00,Under 2.5,1.78,1.7373,2.241034522510737e-05,11.0,0.0066600851189475,0.0057891091714265,5.672592598628166e-05,11.0,0.0105145271590857,0.0084745284127244,onexbet,11.0,0.0427,0.0314,4.49,Ligue 1,Goles (Over/Under),2025-01-17,onexbet:1.7800; matchbook:1.7800; unibet:1.7500; betrivers:1.7500; unibet_eu:1.7500; williamhill:1.7500; coolbet:1.7400; betsson:1.7200; nordicbet:1.7200; playup:1.7000; tipico_de:1.6700,1-2,3.0,No,
Rio Ave FC vs Sporting Lisbon,2025-01-18 13:00:00,Over 3.25,2.05,2.05,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,betonlineag,2.0,0.0,0.0,4.34,Liga Portugal,Goles (Over/Under),2025-01-17,betonlineag:2.0500; lowvig:2.0500,0-4,4.0,Sí,
Rio Ave FC vs Sporting Lisbon,2025-01-18 13:00:00,Under 3.5,1.61,1.5671,5.568798491113601e-05,7.0,0.0103644606122214,0.0089725612030384,6.500126890229192e-05,7.0,0.0109684327990719,0.0094774573055223,onexbet,7.0,0.0429,0.0271,7.57,Liga Portugal,Goles (Over/Under),2025-01-17,onexbet:1.6100; tipico_de:1.6000; betsson:1.5700; nordicbet:1.5700; unibet:1.5400; unibet_eu:1.5400; betrivers:1.5400,0-4,4.0,No,
Rennes vs Brest,2025-01-18 13:00:00,Under 2.25,2.0,1.964,6.094203015929024e-05,5.0,0.0110373754844713,0.0098579293800013,8.432341282022157e-05,5.0,0.012976041194866,0.0101098171925284,betonlineag,5.0,0.036,0.0484,4.64,Ligue 1,Goles (Over/Under),2025-01-17,betonlineag:2.0000; lowvig:2.0000; bovada:1.9800; pinnacle:1.9700; betus:1.8700,1-2,3.0,No,
