Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Sporting Gijón vs SD Eibar,2025-02-08 12:30:00,Under 2.5,1.55,1.52,7.2438262748548445e-06,7.0,0.0037070572818485,0.0032977372915865,3.5563774593013725e-05,7.0,0.0080034233572445,0.007435232157379,williamhill,7.0,0.03,0.0185,6.18,La Liga 2,Goles (Over/Under),2025-02-07,williamhill:1.5500; onexbet:1.5300; betsson:1.5300; nordicbet:1.5300; tipico_de:1.5000; unibet:1.5000; unibet_eu:1.5000,0-0,0.0,Sí,
Málaga vs Levante,2025-02-08 12:30:00,Under 2.25,1.93,1.8883,4.132336462465694e-06,6.0,0.0028747733879288,0.002111691890357,1.457246774061164e-05,6.0,0.0053912610265464,0.004003727876329,pinnacle,6.0,0.0417,0.0195,3.9,La Liga 2,Goles (Over/Under),2025-02-07,pinnacle:1.9300; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800; betanysports:1.8800; betus:1.8700,1-1,2.0,Sí,
Málaga vs Levante,2025-02-08 12:30:00,Over 2.25,1.93,1.9267,4.132336462465694e-06,6.0,0.0028747733879288,0.002111691890357,8.10403450593134e-07,6.0,0.0012721408700103,0.0011993859144118,bovada,6.0,0.0033,0.0047,5.29,La Liga 2,Goles (Over/Under),2025-02-07,bovada:1.9300; lowvig:1.9300; betonlineag:1.9300; betanysports:1.9300; pinnacle:1.9200; betus:1.9200,1-1,2.0,No,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Over 3.5,2.75,2.75,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.29,La Liga,Goles (Over/Under),2025-02-07,unibet_eu:2.7500; unibet:2.7500,1-2,3.0,No,
Sporting Gijón vs SD Eibar,2025-02-08 12:30:00,Over 2.0,1.88,1.8614,2.934594863350094e-05,7.0,0.0076578234406741,0.0053962966278373,2.2915177951717235e-05,7.0,0.0067452052363718,0.0052619558256537,pinnacle,7.0,0.0186,0.0229,6.67,La Liga 2,Goles (Over/Under),2025-02-07,pinnacle:1.8800; betus:1.8800; lowvig:1.8700; betonlineag:1.8700; betanysports:1.8700; bovada:1.8500; coolbet:1.8100,0-0,0.0,No,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Under 3.5,1.43,1.43,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.29,La Liga,Goles (Over/Under),2025-02-07,unibet_eu:1.4300; unibet:1.4300,1-2,3.0,Sí,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Under 3.0,1.85,1.82,4.806505484323104e-06,6.0,0.0030951823864794,0.0029154483493861,1.3707771159745555e-05,6.0,0.0052110536506508,0.0040369439276543,pinnacle,6.0,0.03,0.0173,3.56,La Liga,Goles (Over/Under),2025-02-07,pinnacle:1.8500; coolbet:1.8300; lowvig:1.8200; betonlineag:1.8200; bovada:1.8000; betus:1.8000,1-2,3.0,No,
Sporting Gijón vs SD Eibar,2025-02-08 12:30:00,Over 2.5,2.49,2.4129,7.2438262748548445e-06,7.0,0.0037070572818485,0.0032977372915865,1.4361505094601591e-05,7.0,0.0052699865378295,0.0036882222768625,onexbet,7.0,0.0771,0.0315,6.83,La Liga 2,Goles (Over/Under),2025-02-07,onexbet:2.4900; williamhill:2.4000; betsson:2.4000; nordicbet:2.4000; tipico_de:2.4000; unibet:2.4000; unibet_eu:2.4000,0-0,0.0,No,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Over 3.0,2.05,2.0367,4.806505484323104e-06,6.0,0.0030951823864794,0.0029154483493861,5.50305375412503e-06,6.0,0.0033170169375502,0.003215868865512,pinnacle,6.0,0.0133,0.0137,4.34,La Liga,Goles (Over/Under),2025-02-07,pinnacle:2.0500; bovada:2.0500; betus:2.0500; coolbet:2.0300; lowvig:2.0200; betonlineag:2.0200,1-2,3.0,No,
Málaga vs Levante,2025-02-08 12:30:00,Under 2.5,1.71,1.65,8.302689125415148e-05,9.0,0.012756987864002,0.0112990479144404,0.0001751789397974,9.0,0.0182240020383549,0.0158621540490914,matchbook,9.0,0.06,0.0485,7.26,La Liga 2,Goles (Over/Under),2025-02-07,matchbook:1.7100; onexbet:1.6900; betsson:1.6800; nordicbet:1.6800; tipico_de:1.6700; coolbet:1.6600; williamhill:1.6200; unibet:1.5700; unibet_eu:1.5700,1-1,2.0,Sí,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Over 3.5,2.43,2.322,6.610048743045533e-05,5.0,0.0112778342030268,0.008549133283368,0.0001234278748585,5.0,0.0155625662627797,0.0137024966163028,unibet_eu,5.0,0.108,0.0835,6.09,Bundesliga,Goles (Over/Under),2025-02-07,unibet_eu:2.4300; onexbet:2.4000; nordicbet:2.3000; playup:2.2800; tipico_de:2.2000,1-1,2.0,No,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Over 3.0,1.87,1.835,1.0433947372167526e-05,6.0,0.0045629485868859,0.0035844444149675,3.626826041464035e-05,6.0,0.0084750134955103,0.0064755813837542,pinnacle,6.0,0.035,0.0281,3.98,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8700; betonlineag:1.8500; lowvig:1.8500; bovada:1.8300; betus:1.8300; coolbet:1.7800,1-1,2.0,No,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Under 3.0,2.02,1.9983,1.0433947372167526e-05,6.0,0.0045629485868858,0.0035844444149675,6.710907913718869e-06,6.0,0.0036635293339741,0.00307111971562,pinnacle,6.0,0.0217,0.0146,5.68,Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:2.0200; coolbet:2.0100; bovada:2.0000; betus:2.0000; betonlineag:1.9800; lowvig:1.9800,1-1,2.0,Sí,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Under 2.5,2.45,2.415,3.4513427777810475e-05,2.0,0.0080961254256891,0.0080961254256891,1.856231762160465e-05,2.0,0.0060024009603841,0.0060024009603841,williamhill,2.0,0.035,0.035,7.48,Bundesliga,Goles (Over/Under),2025-02-07,williamhill:2.4500; betrivers:2.3800,1-1,2.0,Sí,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Under 3.5,1.67,1.608,6.610048743045533e-05,5.0,0.0112778342030268,0.008549133283368,0.0001468319139878,5.0,0.0165888188831718,0.0129442652421234,onexbet,5.0,0.062,0.0426,5.33,Bundesliga,Goles (Over/Under),2025-02-07,onexbet:1.6700; nordicbet:1.6300; tipico_de:1.6000; playup:1.6000; unibet_eu:1.5400,1-1,2.0,Sí,
Málaga vs Levante,2025-02-08 12:30:00,Over 2.5,2.23,2.16,8.302689125415148e-05,9.0,0.012756987864002,0.0112990479144404,8.469798972463304e-05,9.0,0.0129846044294717,0.0111604189561094,unibet,9.0,0.07,0.0596,8.54,La Liga 2,Goles (Over/Under),2025-02-07,unibet:2.2300; unibet_eu:2.2300; williamhill:2.2000; coolbet:2.1900; matchbook:2.1800; onexbet:2.1600; betsson:2.1000; nordicbet:2.1000; tipico_de:2.0500,1-1,2.0,No,
Sporting Gijón vs SD Eibar,2025-02-08 12:30:00,Under 2.0,2.01,1.9543,2.934594863350094e-05,7.0,0.0076578234406741,0.0053962966278373,5.704357062618299e-05,7.0,0.0106729057147593,0.0073042475923774,coolbet,7.0,0.0557,0.0399,5.0,La Liga 2,Goles (Over/Under),2025-02-07,coolbet:2.0100; bovada:1.9800; pinnacle:1.9700; lowvig:1.9500; betonlineag:1.9500; betanysports:1.9500; betus:1.8700,0-0,0.0,Sí,
Borussia Monchengladbach vs Eintracht Frankfurt,2025-02-08 12:30:00,Over 2.5,1.56,1.53,3.4513427777810475e-05,2.0,0.0080961254256892,0.0080961254256892,9.080433735790192e-05,2.0,0.0128205128205128,0.0128205128205128,betrivers,2.0,0.03,0.03,6.12,Bundesliga,Goles (Over/Under),2025-02-07,betrivers:1.5600; williamhill:1.5000,1-1,2.0,No,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Under 2.5,2.34,2.2557,2.337259564169298e-05,7.0,0.0067570868485386,0.0054888589474907,7.255319216379385e-05,7.0,0.0119744410836167,0.0097138485120573,onexbet,7.0,0.0843,0.0602,5.24,La Liga,Goles (Over/Under),2025-02-07,onexbet:2.3400; betsson:2.3000; nordicbet:2.3000; tipico_de:2.2500; playup:2.2500; betrivers:2.2000; williamhill:2.1500,1-2,3.0,No,
Las Palmas vs Villarreal,2025-02-08 12:30:00,Over 2.5,1.7,1.64,2.337259564169298e-05,7.0,0.0067570868485385,0.0054888589474907,5.615983869457302e-05,7.0,0.010357443726946,0.0073577306808621,onexbet,7.0,0.06,0.0283,5.34,La Liga,Goles (Over/Under),2025-02-07,onexbet:1.7000; williamhill:1.6500; betrivers:1.6400; betsson:1.6300; nordicbet:1.6300; playup:1.6300; tipico_de:1.6000,1-2,3.0,Sí,
PSV Eindhoven vs Willem II,2025-02-08 12:45:00,Under 3.75,1.88,1.8533,2.605500220166194e-05,3.0,0.0072155195948056,0.0066445440427931,1.7916288584888543e-05,3.0,0.0059676406800457,0.0051464090529315,pinnacle,3.0,0.0267,0.0205,6.1,Eredivisie,Goles (Over/Under),2025-02-07,pinnacle:1.8800; betus:1.8500; bovada:1.8300,1-1,2.0,Sí,
PSV Eindhoven vs Willem II,2025-02-08 12:45:00,Over 3.75,2.0,1.9467,2.605500220166194e-05,3.0,0.0072155195948056,0.0066445440427931,7.09824519075374e-05,3.0,0.0119081917322548,0.0100845656401212,bovada,3.0,0.0533,0.045,4.64,Eredivisie,Goles (Over/Under),2025-02-07,bovada:2.0000; pinnacle:1.9500; betus:1.8900,1-1,2.0,No,
PSV Eindhoven vs Willem II,2025-02-08 12:45:00,Over 3.5,1.83,1.78,4.76140377660949e-05,12.0,0.0097295267874909,0.007063400833891,0.0001025606303504,12.0,0.0141760249037728,0.0101392240282852,lowvig,12.0,0.05,0.0438,5.67,Eredivisie,Goles (Over/Under),2025-02-07,lowvig:1.8300; betonlineag:1.8300; betanysports:1.8300; coolbet:1.8200; betrivers:1.7800; unibet_eu:1.7800; unibet:1.7800; onexbet:1.7700; betsson:1.7600; nordicbet:1.7600; playup:1.7500; tipico_de:1.6700,1-1,2.0,No,
PSV Eindhoven vs Willem II,2025-02-08 12:45:00,Under 3.5,2.1,2.0125,4.76140377660949e-05,12.0,0.0097295267874909,0.007063400833891,3.1788123127706206e-05,12.0,0.0079714896141658,0.0056675196306755,tipico_de,12.0,0.0875,0.0329,7.5,Eredivisie,Goles (Over/Under),2025-02-07,tipico_de:2.1000; onexbet:2.0500; betsson:2.0200; nordicbet:2.0200; betrivers:2.0000; unibet_eu:2.0000; unibet:2.0000; playup:2.0000; lowvig:2.0000; betonlineag:2.0000; betanysports:2.0000; coolbet:1.9600,1-1,2.0,Sí,
Lille vs Le Havre,2025-02-08 13:00:00,Over 2.5,1.88,1.818,1.429824578137751e-05,15.0,0.0053429656998314,0.0036269728046606,3.274475495515453e-05,15.0,0.0080507953573381,0.0062062210007566,onexbet,15.0,0.062,0.0266,5.82,Ligue 1,Goles (Over/Under),2025-02-07,onexbet:1.8800; pinnacle:1.8400; betus:1.8400; bovada:1.8300; betsson:1.8300; nordicbet:1.8300; coolbet:1.8300; unibet:1.8100; betrivers:1.8100; unibet_eu:1.8100; betonlineag:1.8100; lowvig:1.8100; williamhill:1.8000; tipico_de:1.7700; playup:1.7700,1-2,3.0,Sí,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Over 3.0,1.96,1.9233,7.014182873106925e-06,6.0,0.0037452393785196,0.0030404040579387,3.32661067393734e-05,6.0,0.0081475945123339,0.0069870737572002,pinnacle,6.0,0.0367,0.0298,4.5,Liga Portugal,Goles (Over/Under),2025-02-07,pinnacle:1.9600; lowvig:1.9400; betonlineag:1.9400; bovada:1.9300; coolbet:1.9000; betus:1.8700,3-0,3.0,No,
OFI Crete vs PAOK Thessaloniki,2025-02-08 13:00:00,Under 2.5,2.02,1.97,3.1249937484877216e-05,13.0,0.0078994550780723,0.0068058179828296,7.936971876505124e-05,13.0,0.0125928580864694,0.0101314539553049,bovada,13.0,0.05,0.0479,7.64,Super League Greece,Goles (Over/Under),2025-02-07,bovada:2.0200; lowvig:2.0200; betonlineag:2.0200; betsson:2.0000; nordicbet:2.0000; williamhill:2.0000; pinnacle:1.9800; onexbet:1.9700; tipico_de:1.9700; coolbet:1.9600; unibet:1.9000; unibet_eu:1.8900; betus:1.8800,0-5,5.0,No,
Lille vs Le Havre,2025-02-08 13:00:00,Under 2.5,2.07,2.004,1.429824578137751e-05,15.0,0.0053429656998314,0.0036269728046606,4.932049928330566e-05,15.0,0.0099292916593583,0.0062905147267785,onexbet,15.0,0.066,0.0391,4.81,Ligue 1,Goles (Over/Under),2025-02-07,onexbet:2.0700; pinnacle:2.0600; betonlineag:2.0300; lowvig:2.0300; coolbet:2.0200; tipico_de:2.0000; bovada:2.0000; unibet:2.0000; betrivers:2.0000; unibet_eu:2.0000; betsson:2.0000; playup:2.0000; nordicbet:2.0000; williamhill:1.9500; betus:1.9000,1-2,3.0,No,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Under 3.0,1.89,1.88,7.014182873106925e-06,6.0,0.0037452393785196,0.0030404040579388,1.339767779984859e-06,6.0,0.0016335786838151,0.0009464826597353,bovada,6.0,0.01,0.0058,6.39,Liga Portugal,Goles (Over/Under),2025-02-07,bovada:1.8900; pinnacle:1.8800; lowvig:1.8800; betonlineag:1.8800; betus:1.8800; coolbet:1.8700,3-0,3.0,No,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Over 2.5,1.57,1.56,1.6997692109919462e-05,6.0,0.0057165109167416,0.0043519010358909,1.2375576790550402e-05,6.0,0.0047681882617957,0.0041300236492346,nordicbet,6.0,0.01,0.0115,8.14,Liga Portugal,Goles (Over/Under),2025-02-07,nordicbet:1.5700; betsson:1.5700; williamhill:1.5700; betrivers:1.5600; tipico_de:1.5500; onexbet:1.5400,3-0,3.0,Sí,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Under 2.5,2.4,2.32,1.6997692109919462e-05,6.0,0.0057165109167416,0.0043519010358909,5.318256560292519e-05,6.0,0.0102167822385231,0.008779199840584,tipico_de,6.0,0.08,0.0548,6.6,Liga Portugal,Goles (Over/Under),2025-02-07,tipico_de:2.4000; nordicbet:2.3500; betsson:2.3500; betrivers:2.3200; onexbet:2.2500; williamhill:2.2500,3-0,3.0,No,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Under 3.5,1.47,1.47,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet,2.0,0.0,0.0,7.24,Liga Portugal,Goles (Over/Under),2025-02-07,unibet:1.4700; unibet_eu:1.4700,3-0,3.0,Sí,
Benfica vs Moreirense FC,2025-02-08 13:00:00,Over 3.5,2.55,2.55,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet,2.0,0.0,0.0,7.24,Liga Portugal,Goles (Over/Under),2025-02-07,unibet:2.5500; unibet_eu:2.5500,3-0,3.0,No,
OFI Crete vs PAOK Thessaloniki,2025-02-08 13:00:00,Over 2.5,1.85,1.8169,3.1249937484877216e-05,13.0,0.0078994550780723,0.0068058179828297,5.105981856495677e-05,13.0,0.0100285191532853,0.0061067419588888,coolbet,13.0,0.0331,0.032,7.25,Super League Greece,Goles (Over/Under),2025-02-07,coolbet:1.8500; pinnacle:1.8500; betus:1.8500; onexbet:1.8300; betsson:1.8200; nordicbet:1.8200; bovada:1.8200; lowvig:1.8200; betonlineag:1.8200; unibet_eu:1.8100; unibet:1.8100; williamhill:1.8000; tipico_de:1.7200,0-5,5.0,Sí,
Groningen vs NEC Nijmegen,2025-02-08 14:00:00,Under 2.5,1.8,1.755,6.875769934346493e-05,10.0,0.0116906841687956,0.0102479526996762,8.500514234469184e-05,10.0,0.0128970477931215,0.0114232063214254,williamhill,10.0,0.045,0.0393,6.84,Eredivisie,Goles (Over/Under),2025-02-07,williamhill:1.8000; betsson:1.7900; nordicbet:1.7900; coolbet:1.7900; onexbet:1.7800; playup:1.7500; tipico_de:1.7500; unibet_eu:1.7000; unibet:1.7000; betrivers:1.7000,2-1,3.0,No,
Groningen vs NEC Nijmegen,2025-02-08 14:00:00,Over 2.5,2.1,2.032,6.875769934346493e-05,10.0,0.0116906841687956,0.0102479526996762,8.025649263574235e-05,10.0,0.0126659028435653,0.0106862990294445,unibet_eu,10.0,0.068,0.0523,6.44,Eredivisie,Goles (Over/Under),2025-02-07,unibet_eu:2.1000; unibet:2.1000; betrivers:2.1000; tipico_de:2.0500; onexbet:2.0300; coolbet:2.0300; playup:2.0000; betsson:1.9800; nordicbet:1.9800; williamhill:1.9500,2-1,3.0,Sí,
Groningen vs NEC Nijmegen,2025-02-08 14:00:00,Over 2.25,1.83,1.8233,1.392510644333363e-05,6.0,0.0052712104977935,0.0039373906006721,2.551012046901089e-06,6.0,0.0022478065838967,0.0020071707418868,lowvig,6.0,0.0067,0.0075,6.46,Eredivisie,Goles (Over/Under),2025-02-07,lowvig:1.8300; betonlineag:1.8300; betanysports:1.8300; bovada:1.8200; betus:1.8200; pinnacle:1.8100,2-1,3.0,Sí,
Metz vs Clermont,2025-02-08 14:00:00,Under 2.5,1.77,1.738,2.3843643611199507e-05,10.0,0.0068880466069714,0.0062539086351236,2.789504512788839e-05,10.0,0.0073824059716621,0.0066226173074155,onexbet,10.0,0.032,0.0223,7.52,Ligue 2,Goles (Over/Under),2025-02-07,onexbet:1.7700; betrivers:1.7600; unibet:1.7600; unibet_eu:1.7600; coolbet:1.7400; williamhill:1.7300; nordicbet:1.7200; betsson:1.7200; tipico_de:1.7200; playup:1.7000,2-0,2.0,Sí,
Metz vs Clermont,2025-02-08 14:00:00,Over 2.5,2.06,2.014,2.3843643611199507e-05,10.0,0.0068880466069715,0.0062539086351237,5.24592444094244e-05,10.0,0.0102421838346901,0.0097399179313893,coolbet,10.0,0.046,0.0413,7.37,Ligue 2,Goles (Over/Under),2025-02-07,coolbet:2.0600; nordicbet:2.0500; betsson:2.0500; onexbet:2.0500; williamhill:2.0500; playup:2.0200; tipico_de:1.9700; unibet:1.9700; betrivers:1.9600; unibet_eu:1.9600,2-0,2.0,No,
Metz vs Clermont,2025-02-08 14:00:00,Under 2.25,2.04,1.978,1.5294134478651996e-05,5.0,0.0055247119371836,0.0044042277434434,4.028483269942311e-05,5.0,0.0089748713850923,0.0064789225918446,pinnacle,5.0,0.062,0.0354,4.27,Ligue 2,Goles (Over/Under),2025-02-07,pinnacle:2.0400; bovada:1.9800; lowvig:1.9700; betonlineag:1.9700; betus:1.9300,2-0,2.0,Sí,
Metz vs Clermont,2025-02-08 14:00:00,Over 2.25,1.85,1.834,1.5294134478651996e-05,5.0,0.0055247119371837,0.0044042277434435,1.7274038846984766e-05,5.0,0.0058521481087847,0.0057339107062864,bovada,5.0,0.016,0.0196,5.87,Ligue 2,Goles (Over/Under),2025-02-07,bovada:1.8500; lowvig:1.8500; betonlineag:1.8500; pinnacle:1.8100; betus:1.8100,2-0,2.0,No,
Groningen vs NEC Nijmegen,2025-02-08 14:00:00,Under 2.25,2.06,2.0017,1.392510644333363e-05,6.0,0.0052712104977935,0.0039373906006721,4.71101936648632e-05,6.0,0.0097051745795522,0.0063513243019055,pinnacle,6.0,0.0583,0.0385,3.79,Eredivisie,Goles (Over/Under),2025-02-07,pinnacle:2.0600; bovada:2.0200; lowvig:2.0000; betonlineag:2.0000; betanysports:2.0000; betus:1.9300,2-1,3.0,No,
Piast Gliwice vs Legia Warszawa,2025-02-08 14:15:00,Over 2.5,2.35,2.255,0.0001131539767773,8.0,0.0147957493954025,0.0140601959766908,0.0001146054365715,8.0,0.0150358709413326,0.0138301537187453,betrivers,8.0,0.095,0.077,7.91,Ekstraklasa,Goles (Over/Under),2025-02-07,betrivers:2.3500; unibet:2.3500; unibet_eu:2.3500; onexbet:2.2400; nordicbet:2.2000; betsson:2.2000; playup:2.2000; tipico_de:2.1500,1-0,1.0,No,
Piast Gliwice vs Legia Warszawa,2025-02-08 14:15:00,Over 2.25,2.08,2.004,8.739228392677049e-05,5.0,0.0132035090940895,0.0121651634012651,0.0001618820205933,5.0,0.0179869942946555,0.0150969447451859,lowvig,5.0,0.076,0.0712,4.26,Ekstraklasa,Goles (Over/Under),2025-02-07,lowvig:2.0800; betonlineag:2.0800; pinnacle:1.9900; bovada:1.9800; betus:1.8900,1-0,1.0,No,
Piast Gliwice vs Legia Warszawa,2025-02-08 14:15:00,Under 2.25,1.85,1.822,8.739228392677049e-05,5.0,0.0132035090940895,0.012165163401265,5.480567069298592e-05,5.0,0.0104138646823457,0.0102034618888552,pinnacle,5.0,0.028,0.0343,6.96,Ekstraklasa,Goles (Over/Under),2025-02-07,pinnacle:1.8500; bovada:1.8500; betus:1.8500; lowvig:1.7800; betonlineag:1.7800,1-0,1.0,Sí,
Piast Gliwice vs Legia Warszawa,2025-02-08 14:15:00,Under 2.5,1.63,1.5862,0.0001131539767773,8.0,0.0147957493954025,0.0140601959766908,0.0001723791718408,8.0,0.0178762844820767,0.0170073834322413,nordicbet,8.0,0.0437,0.0444,7.86,Ekstraklasa,Goles (Over/Under),2025-02-07,nordicbet:1.6300; betsson:1.6300; tipico_de:1.6200; onexbet:1.6200; playup:1.6000; betrivers:1.5300; unibet:1.5300; unibet_eu:1.5300,1-0,1.0,Sí,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Under 3.5,1.57,1.534,7.686132160868082e-05,5.0,0.0120839770790119,0.0114554373236759,0.0001363713018879,5.0,0.015701032813914,0.0151001885041431,betsson,5.0,0.036,0.0367,6.98,Bundesliga 2,Goles (Over/Under),2025-02-07,betsson:1.5700; onexbet:1.5700; playup:1.5500; unibet_eu:1.4900; unibet:1.4900,0-1,1.0,Sí,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Over 3.5,2.48,2.404,7.686132160868082e-05,5.0,0.0120839770790119,0.0114554373236759,7.229489767632468e-05,5.0,0.0118558477620504,0.0104674552169404,unibet_eu,5.0,0.076,0.0683,7.44,Bundesliga 2,Goles (Over/Under),2025-02-07,unibet_eu:2.4800; unibet:2.4800; onexbet:2.4000; playup:2.3500; betsson:2.3100,0-1,1.0,No,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Over 2.75,1.92,1.895,2.2843749913613287e-06,6.0,0.0021374256045228,0.0017452006980802,8.755248143383186e-06,6.0,0.0041779626109248,0.0032492507015211,pinnacle,6.0,0.025,0.015,5.56,Super League Switzerland,Goles (Over/Under),2025-02-07,pinnacle:1.9200; betonlineag:1.9000; lowvig:1.9000; bovada:1.8900; betanysports:1.8900; betus:1.8700,5-1,6.0,Sí,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Over 2.5,1.56,1.5533,9.04207911396888e-06,3.0,0.0041621893370088,0.0038481360945905,2.069947646591277e-06,3.0,0.0019495637749836,0.0018380663541954,betrivers,3.0,0.0067,0.0047,7.21,Bundesliga 2,Goles (Over/Under),2025-02-07,betrivers:1.5600; tipico_de:1.5500; williamhill:1.5500,0-1,1.0,No,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Under 2.5,2.4,2.3667,9.04207911396888e-06,3.0,0.0041621893370088,0.0038481360945904,1.915009931641111e-05,3.0,0.0061171247025921,0.0056076070274853,tipico_de,3.0,0.0333,0.034,6.18,Bundesliga 2,Goles (Over/Under),2025-02-07,tipico_de:2.4000; williamhill:2.3800; betrivers:2.3200,0-1,1.0,Sí,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Under 3.0,1.94,1.92,7.773116470186514e-06,5.0,0.0039428061885022,0.0030536147947034,2.4524687870973538e-05,5.0,0.0069938538816616,0.0055335496441269,pinnacle,5.0,0.02,0.0253,4.74,Bundesliga 2,Goles (Over/Under),2025-02-07,pinnacle:1.9400; bovada:1.9300; lowvig:1.9300; betonlineag:1.9300; coolbet:1.8700,0-1,1.0,Sí,
Hertha Berlin vs 1. FC Kaiserslautern,2025-02-08 14:30:00,Over 3.0,1.91,1.892,7.773116470186514e-06,5.0,0.0039428061885022,0.0030536147947033,5.300422605523746e-06,5.0,0.0032507590739577,0.0028986108780671,pinnacle,5.0,0.018,0.0117,5.83,Bundesliga 2,Goles (Over/Under),2025-02-07,pinnacle:1.9100; coolbet:1.9000; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800,0-1,1.0,No,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Over 2.5,1.73,1.695,8.631135835309258e-06,10.0,0.0041273186966767,0.0032626665983128,2.955629623421014e-05,10.0,0.0075560280759885,0.0056056978808512,coolbet,10.0,0.035,0.0216,5.65,Super League Switzerland,Goles (Over/Under),2025-02-07,coolbet:1.7300; onexbet:1.7200; williamhill:1.7000; betrivers:1.7000; unibet:1.7000; unibet_eu:1.7000; betsson:1.6900; nordicbet:1.6900; tipico_de:1.6700; playup:1.6500,5-1,6.0,Sí,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Under 2.5,2.15,2.109,8.631135835309258e-06,10.0,0.0041273186966767,0.0032626665983128,7.703433856647447e-06,10.0,0.0039190111304883,0.0033107020613083,tipico_de,10.0,0.041,0.0176,7.12,Super League Switzerland,Goles (Over/Under),2025-02-07,tipico_de:2.1500; coolbet:2.1200; playup:2.1200; onexbet:2.1200; williamhill:2.1000; betrivers:2.1000; unibet:2.1000; unibet_eu:2.1000; betsson:2.0900; nordicbet:2.0900,5-1,6.0,No,
BSC Young Boys vs FC Sion,2025-02-08 14:30:00,Under 2.75,1.93,1.915,2.2843749913613287e-06,6.0,0.0021374256045228,0.0017452006980803,1.6413068397239685e-05,6.0,0.0057209538953752,0.0041681867440019,bovada,6.0,0.015,0.0206,5.29,Super League Switzerland,Goles (Over/Under),2025-02-07,bovada:1.9300; betanysports:1.9300; pinnacle:1.9200; betonlineag:1.9200; lowvig:1.9200; betus:1.8700,5-1,6.0,No,
Genk vs Cercle Brugge KSV,2025-02-08 14:45:00,Over 2.75,1.82,1.82,0.0,3.0,0.0,0.0,-2.501051868661067e-17,3.0,0.0,0.0,betonlineag,3.0,0.0,0.0,4.45,Pro League,Goles (Over/Under),2025-02-07,betonlineag:1.8200; lowvig:1.8200; betanysports:1.8200,2-1,3.0,Sí,
Torino vs Genoa,2025-02-08 14:45:00,Over 2.5,2.65,2.5775,4.878617823226096e-05,4.0,0.0095218566383763,0.0078534480118107,7.258782282001296e-05,4.0,0.0117733617334796,0.0099217697856047,unibet_eu,4.0,0.0725,0.076,6.7,Serie A,Goles (Over/Under),2025-02-07,unibet_eu:2.6500; betsson:2.6100; tipico_de:2.6000; williamhill:2.4500,1-1,2.0,No,
