Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas,_source_file,_loaded_at,Resultado,Resultado_Cumplido,Confianza,Marcador,Estado_Partido,Fuente_Web,Actualizado_Web_UTC,Estrategia,Prioridad,P_Win_Calibrada,Confianza_Calibrada,Split_Calibracion
Hull City vs Ipswich Town,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,1.84,pinnacle,3,0.782,0.0367,1.46,2.89,1.8033,pinnacle:1.84; codere_it:1.79; betsson:1.78,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,67.23,,,,,,,0.5331437266178675,53.31,train
Motherwell vs Hibernian,2025-11-25 14:45:00,Premiership,Goles (Over/Under),Over 2.5,1.84,pinnacle,3,0.782,0.0367,1.46,2.89,1.8033,pinnacle:1.84; codere_it:1.79; betsson:1.78,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,67.23,,,,,,,0.5331437266178675,53.31,train
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,1.93,pinnacle,3,0.7097,0.0333,1.79,3.1,1.8967,pinnacle:1.93; codere_it:1.91; betsson:1.85,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,49.53,,,,,,,0.5212688422981555,52.13,train
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,1.95,pinnacle,3,0.7097,0.0467,1.93,3.1,1.9033,pinnacle:1.95; betsson:1.9; codere_it:1.86,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,62.92,,,,,,,0.5074563592716841,50.75,train
Norwich City vs Oxford United,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,2.03,pinnacle,3,0.6689,0.0367,1.66,3.02,1.9933,pinnacle:2.03; codere_it:2.0; betsson:1.95,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,48.91,,,,,,,0.5086553894030953,50.87,train
Norwich City vs Oxford United,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,1.86,pinnacle,3,0.6689,0.0367,1.57,3.02,1.8233,pinnacle:1.86; betsson:1.82; codere_it:1.79,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,63.06,,,,,,,0.5298195654682298,52.98,train
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Goles (Over/Under),Under 2.5,1.84,pinnacle,3,0.654,0.03,1.63,2.89,1.81,pinnacle:1.84; betsson:1.82; codere_it:1.77,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,48.88,,,,,,,0.5362165283541103,53.62,train
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Goles (Over/Under),Over 2.5,2.06,pinnacle,3,0.654,0.04,1.62,2.89,2.02,pinnacle:2.06; codere_it:2.02; betsson:1.98,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,62.71,,,,,,,0.5031540831932588,50.32,train
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Doble Chance,X2,1.25,pinnacle,4,0.6501,0.0225,1.45,3.83,1.2275,pinnacle:1.25; codere_it:1.24; betsson:1.21; marathonbet:1.21,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,60.72,,,,,,,0.6311062170690213,63.11,train
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Doble Chance,1X,1.86,pinnacle,4,0.6501,0.0475,1.63,3.83,1.8125,pinnacle:1.86; codere_it:1.81; marathonbet:1.8; betsson:1.78,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,30.86,,,,,,,0.5417011148709086,54.17,train
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.48,pinnacle,4,0.6366,0.03,1.46,3.33,1.45,pinnacle:1.48; codere_it:1.45; betsson:1.45; marathonbet:1.42,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,61.05,,,,,,,0.5998066651696642,59.98,train
Middlesbrough vs Coventry City,2025-11-25 14:45:00,Championship,Doble Chance,1X,1.54,pinnacle,4,0.6366,0.03,1.24,3.33,1.51,pinnacle:1.54; betsson:1.51; codere_it:1.5; marathonbet:1.49,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,33.17,,,,,,,0.5956107486986886,59.56,train
Swansea City vs Derby County,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.72,pinnacle,4,0.5727,0.035,1.48,3.44,1.685,pinnacle:1.72; betsson:1.69; codere_it:1.68; marathonbet:1.65,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,58.85,,,,,,,0.568742488879466,56.87,train
Southampton vs Leicester City,2025-11-25 15:00:00,Championship,Doble Chance,X2,1.85,pinnacle,4,0.5698,0.065,2.58,3.51,1.785,pinnacle:1.85; codere_it:1.79; betsson:1.78; marathonbet:1.72,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,55.77,,,,,,,0.5184667855160954,51.85,train
Southampton vs Leicester City,2025-11-25 15:00:00,Championship,Doble Chance,1X,1.3,pinnacle,4,0.5698,0.0125,0.64,3.51,1.2875,pinnacle:1.3; betsson:1.29; marathonbet:1.28; codere_it:1.28,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,38.42,,,,,,,0.6416188417866688,64.16,train
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Doble Chance,X2,1.57,pinnacle,4,0.5692,0.04,1.91,3.83,1.53,pinnacle:1.57; codere_it:1.54; marathonbet:1.52; betsson:1.49,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,56.63,,,,,,,0.5776100526262636,57.76,train
Peterborough United vs Stevenage,2025-11-25 14:45:00,League 1,Doble Chance,1X,1.41,pinnacle,4,0.5692,0.03,1.36,3.83,1.38,pinnacle:1.41; codere_it:1.38; betsson:1.37; marathonbet:1.36,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,29.65,,,,,,,0.6094198060739909,60.94,train
Hull City vs Ipswich Town,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.23,pinnacle,4,0.5636,0.015,1.23,3.46,1.215,pinnacle:1.23; codere_it:1.22; betsson:1.22; marathonbet:1.19,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,59.92,,,,,,,0.6408124612928355,64.08,train
Hull City vs Ipswich Town,2025-11-25 14:45:00,Championship,Doble Chance,1X,2.06,pinnacle,4,0.5636,0.06,1.73,3.46,2.0,pinnacle:2.06; marathonbet:1.98; codere_it:1.98; betsson:1.98,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,28.47,,,,,,,0.5078053797954448,50.78,train
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Doble Chance,1X,1.37,pinnacle,4,0.5635,0.0225,1.1,3.94,1.3475,pinnacle:1.37; codere_it:1.35; betsson:1.34; marathonbet:1.33,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,31.07,,,,,,,0.6221831464277773,62.22,train
Watford vs Preston North End,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.96,pinnacle,4,0.5621,0.0575,2.45,3.54,1.9025,pinnacle:1.96; codere_it:1.91; betsson:1.91; marathonbet:1.83,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,55.69,,,,,,,0.5125745017116604,51.26,train
Watford vs Preston North End,2025-11-25 14:45:00,Championship,Doble Chance,1X,1.23,pinnacle,4,0.5621,0.0125,0.68,3.54,1.2175,pinnacle:1.23; betsson:1.22; marathonbet:1.21; codere_it:1.21,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,37.22,,,,,,,0.6487757817119435,64.88,train
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Doble Chance,X2,1.66,pinnacle,4,0.5576,0.0525,1.94,3.82,1.6075,pinnacle:1.66; codere_it:1.6; betsson:1.59; marathonbet:1.58,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,56.22,,,,,,,0.5579254966179726,55.79,train
Grêmio vs Palmeiras,2025-11-25 19:30:00,Brasileirão,Doble Chance,1X,1.35,pinnacle,4,0.5576,0.015,0.84,3.82,1.335,pinnacle:1.35; codere_it:1.34; betsson:1.33; marathonbet:1.32,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,33.87,,,,,,,0.6324273039505025,63.24,train
Norwich City vs Oxford United,2025-11-25 14:45:00,Championship,Doble Chance,X2,1.97,pinnacle,4,0.5417,0.07,2.71,3.6,1.9,pinnacle:1.97; betsson:1.92; codere_it:1.88; marathonbet:1.83,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,54.6,,,,,,,0.4991974573336091,49.92,train
Norwich City vs Oxford United,2025-11-25 14:45:00,Championship,Doble Chance,1X,1.26,pinnacle,4,0.5417,0.0125,0.66,3.6,1.2475,pinnacle:1.26; betsson:1.25; marathonbet:1.24; codere_it:1.24,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,36.96,,,,,,,0.6458542897949028,64.59,train
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Goles (Over/Under),Under 2.5,1.93,pinnacle,3,0.5344,0.0467,1.8,3.63,1.8833,pinnacle:1.93; codere_it:1.87; betsson:1.85,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,43.3,,,,,,,0.5122734709688316,51.23,train
Luton vs Huddersfield Town,2025-11-25 14:45:00,League 1,Goles (Over/Under),Over 2.5,1.93,pinnacle,3,0.5344,0.0233,1.08,3.63,1.9067,pinnacle:1.93; codere_it:1.91; betsson:1.88,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,60.8,,,,,,,0.5381093234653448,53.81,train
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Doble Chance,X2,2.13,pinnacle,4,0.5095,0.0775,2.61,3.67,2.0525,pinnacle:2.13; betsson:2.06; codere_it:2.04; marathonbet:1.98,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,53.67,,,,,,,0.4762426940262867,47.62,train
Stoke City vs Charlton Athletic,2025-11-25 14:45:00,Championship,Doble Chance,1X,1.21,pinnacle,4,0.5095,0.0175,0.91,3.67,1.1925,pinnacle:1.21; codere_it:1.19; betsson:1.19; marathonbet:1.18,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,31.72,,,,,,,0.6452271898309844,64.52,train
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,1.92,pinnacle,3,0.4225,0.0333,1.52,2.84,1.8867,pinnacle:1.92; codere_it:1.89; betsson:1.85,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,42.5,,,,,,,0.526332135029255,52.63,train
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.97,pinnacle,3,0.4225,0.01,0.42,2.84,1.96,pinnacle:1.97; codere_it:1.96; betsson:1.95,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,73.53,,,,,,,0.5508165580210193,55.08,train
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Doble Chance,X2,4.16,marathonbet,4,0.3669,0.0375,0.6,2.78,4.1225,marathonbet:4.16; pinnacle:4.12; codere_it:4.12; betsson:4.09,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,63.97,,,,,,,0.30157775735627684,30.16,train
Manchester City vs Bayer Leverkusen,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.07,marathonbet,4,0.3669,0.01,0.67,2.78,1.06,marathonbet:1.07; betsson:1.06; codere_it:1.06; pinnacle:1.05,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,33.13,,,,,,,0.6674746636575526,66.75,train
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 2.5,2.07,codere_it,2,0.2668,0.01,0.49,3.86,2.06,codere_it:2.07; betsson:2.05,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Fallido,,49.79,,,,,,,0.52993183062227,52.99,train
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,1.8,codere_it,2,0.2668,0.025,1.41,3.86,1.775,codere_it:1.8; betsson:1.75,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,50.28,,,,,,,0.5394950842793022,53.95,train
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.45,marathonbet,4,0.2604,0.0225,1.04,2.88,1.4275,marathonbet:1.45; pinnacle:1.43; betsson:1.42; codere_it:1.41,analisis_mercados_20251125_065555.csv,2025-12-15T20:48:10,Acertado,,24.37,,,,,,,0.6139570915049846,61.4,train
